sample_id,rms_acceleration_mps2,dominant_frequency_hz,peak_acceleration_mps2,vibration_hazard_label
SIM_VIB_02046,0.57154,26.6285,2.53663,1
SIM_VIB_02047,0.34622,6.6,0.69788,0
SIM_VIB_02048,0.18978,6.3466,0.63868,0
SIM_VIB_02049,0.28175,9.0812,0.88046,0
SIM_VIB_02050,2.26078,41.2371,5.9203,1
SIM_VIB_02051,1.0621,22.7171,3.8919,1
SIM_VIB_02052,1.56148,50.7662,3.93801,1
SIM_VIB_02053,0.2716,8.2391,0.71863,0
SIM_VIB_02054,0.14119,13.8227,0.47698,0
SIM_VIB_02055,0.80635,32.5111,1.67348,1
SIM_VIB_02056,1.35369,24.5424,4.56222,1
SIM_VIB_02057,0.13199,12.6135,0.56605,0
SIM_VIB_02058,0.17523,14.8751,0.41487,0
SIM_VIB_02059,0.29453,12.6988,0.85385,0
SIM_VIB_02060,0.21548,2.9795,0.50966,0
SIM_VIB_02061,1.55405,65.3114,4.96181,1
SIM_VIB_02062,0.3027,5.6342,0.81974,0
SIM_VIB_02063,1.35,28.8364,4.2492,1
SIM_VIB_02064,0.279,5.8752,0.60922,0
SIM_VIB_02065,0.08378,12.0534,0.61638,0
SIM_VIB_02066,0.73658,5.0,2.25903,1
SIM_VIB_02067,0.58837,26.687,1.79227,1
SIM_VIB_02068,0.16749,12.9657,0.49656,0
SIM_VIB_02069,1.24563,34.0478,4.17384,1
SIM_VIB_02070,2.18747,30.8183,4.20066,1
SIM_VIB_02071,0.28014,3.0501,0.70921,0
SIM_VIB_02072,0.08603,8.2882,0.23981,0
SIM_VIB_02073,0.22662,9.9167,0.54931,0
SIM_VIB_02074,0.16375,20.985,0.32098,0
SIM_VIB_02075,0.26062,9.6825,0.5764,0
SIM_VIB_02076,1.68257,25.0994,3.77369,1
SIM_VIB_02077,0.39925,20.7484,1.76963,1
SIM_VIB_02078,0.25915,2.9665,0.84032,0
SIM_VIB_02079,0.35123,5.5876,0.84792,0
SIM_VIB_02080,0.31774,8.2866,0.87197,0
SIM_VIB_02081,2.24669,32.4473,7.62388,1
SIM_VIB_02082,0.21659,13.4406,0.73575,0
SIM_VIB_02083,0.35858,3.0134,0.81113,0
SIM_VIB_02084,1.1148,45.6516,4.21312,1
SIM_VIB_02085,0.30221,15.4777,0.8066,0
SIM_VIB_02086,0.40184,14.3045,0.96763,0
SIM_VIB_02087,0.29484,1.9415,0.95443,0
SIM_VIB_02088,0.2161,1.0,0.62643,0
SIM_VIB_02089,0.23896,13.0556,0.48211,0
SIM_VIB_02090,0.32308,8.9852,0.5511,0
SIM_VIB_02091,0.17321,18.7067,0.54718,0
SIM_VIB_02092,0.13577,18.7853,0.26897,0
SIM_VIB_02093,0.27291,9.6438,0.78835,0
SIM_VIB_02094,0.21687,12.7055,0.44561,0
SIM_VIB_02095,0.1555,8.2504,0.43898,0
SIM_VIB_02096,2.25572,25.0743,5.45689,1
SIM_VIB_02097,0.3807,6.8419,0.88859,0
SIM_VIB_02098,0.21254,4.9189,0.57589,0
SIM_VIB_02099,0.15862,12.1325,0.49943,0
SIM_VIB_02100,1.97279,41.7126,4.30997,1
SIM_VIB_02101,0.78243,25.8829,2.43327,1
SIM_VIB_02102,0.15077,4.7655,0.99842,0
SIM_VIB_02103,1.29142,40.3622,5.46641,1
SIM_VIB_02104,0.14558,6.6747,0.3999,0
SIM_VIB_02105,0.11389,7.7805,0.31516,0
SIM_VIB_02106,0.12378,10.9749,0.81949,0
SIM_VIB_02107,0.77494,33.4086,2.37144,1
SIM_VIB_02108,0.70062,13.7739,1.59463,1
SIM_VIB_02109,0.03,7.6154,0.6886,0
SIM_VIB_02110,0.21127,12.3768,0.78419,0
SIM_VIB_02111,0.6009,16.3355,2.31828,1
SIM_VIB_02112,1.01253,27.3436,2.2142,1
SIM_VIB_02113,0.28534,14.6338,0.8903,0
SIM_VIB_02114,0.32448,10.5004,1.02679,0
SIM_VIB_02115,0.72995,25.0944,1.64272,1
SIM_VIB_02116,0.23207,12.8614,0.68797,0
SIM_VIB_02117,0.20263,4.7953,0.58005,0
SIM_VIB_02118,0.31529,3.7927,1.01814,0
SIM_VIB_02119,0.21172,6.0966,0.51442,0
SIM_VIB_02120,0.63552,19.3152,2.01382,1
SIM_VIB_02121,0.32518,7.8292,1.09128,0
SIM_VIB_02122,1.91767,54.1716,5.6094,1
SIM_VIB_02123,2.13142,35.2725,7.15735,1
SIM_VIB_02124,0.30658,12.6005,1.52349,1
SIM_VIB_02125,0.4295,16.7532,1.2617,1
SIM_VIB_02126,0.16228,9.0701,0.56513,0
SIM_VIB_02127,0.24955,15.8724,0.45802,0
SIM_VIB_02128,0.99811,5.7934,2.84435,1
SIM_VIB_02129,1.02338,53.144,2.94934,1
SIM_VIB_02130,1.95868,55.8663,5.83216,1
SIM_VIB_02131,0.23902,11.6728,0.81204,0
SIM_VIB_02132,0.33819,8.7367,1.04486,0
SIM_VIB_02133,0.20209,12.8352,0.48809,0
SIM_VIB_02134,2.2051,57.3712,5.63916,1
SIM_VIB_02135,0.18946,7.2068,0.50493,0
SIM_VIB_02136,0.22857,7.3774,1.06965,0
SIM_VIB_02137,0.15333,13.254,0.67792,0
SIM_VIB_02138,1.51382,45.5917,4.96731,1
SIM_VIB_02139,0.26452,14.8181,0.88835,0
SIM_VIB_02140,1.89337,22.201,3.64008,1
SIM_VIB_02141,0.55042,37.0442,2.30686,1
SIM_VIB_02142,0.16448,7.6143,0.43872,0
SIM_VIB_02143,1.3353,39.7663,3.10554,1
SIM_VIB_02144,0.19643,7.9667,0.68742,0
SIM_VIB_02145,0.36783,7.9292,0.74331,0
SIM_VIB_02146,0.20228,10.345,0.407,0
SIM_VIB_02147,0.70057,10.1174,2.21854,1
SIM_VIB_02148,0.17714,10.6439,0.4472,0
SIM_VIB_02149,0.3088,5.5295,1.05512,0
SIM_VIB_02150,0.23451,7.2948,0.70649,0
SIM_VIB_02151,0.07515,16.5235,0.64427,0
SIM_VIB_02152,0.82584,22.9109,2.54161,1
SIM_VIB_02153,0.21559,8.3585,0.52512,0
SIM_VIB_02154,1.1355,27.8138,3.28482,1
SIM_VIB_02155,0.16479,4.3816,0.43201,0
SIM_VIB_02156,0.28624,1.0,0.89237,0
SIM_VIB_02157,0.3673,13.0613,0.65886,0
SIM_VIB_02158,0.29369,8.3195,0.56573,0
SIM_VIB_02159,2.15238,45.4268,5.54043,1
SIM_VIB_02160,0.68212,8.2774,2.28991,1
SIM_VIB_02161,1.19502,18.1162,3.65016,1
SIM_VIB_02162,0.54724,26.4069,1.5028,1
SIM_VIB_02163,0.30136,9.9902,0.74943,0
SIM_VIB_02164,0.80533,12.0095,2.41295,1
SIM_VIB_02165,0.61288,24.6548,1.9595,1
SIM_VIB_02166,0.77281,32.8035,3.53609,1
SIM_VIB_02167,0.27459,3.1932,1.01926,0
SIM_VIB_02168,0.18517,7.3586,0.54759,0
SIM_VIB_02169,0.91903,26.9728,2.45611,1
SIM_VIB_02170,0.36258,13.0068,0.62827,0
SIM_VIB_02171,0.12407,6.4091,0.3569,0
SIM_VIB_02172,0.2164,7.0167,0.58416,0
SIM_VIB_02173,0.09424,12.1603,0.2877,0
SIM_VIB_02174,0.68238,46.7287,4.11446,1
SIM_VIB_02175,0.25759,3.6946,0.66012,0
SIM_VIB_02176,1.296,49.2959,4.0433,1
SIM_VIB_02177,0.24215,10.5044,0.59062,0
SIM_VIB_02178,0.64225,21.5946,1.91337,1
SIM_VIB_02179,1.52624,61.4302,4.73506,1
SIM_VIB_02180,1.08763,26.7992,2.73982,1
SIM_VIB_02181,0.09347,8.7782,0.5879,0
SIM_VIB_02182,0.03246,9.1957,0.4796,0
SIM_VIB_02183,0.46127,23.5869,2.50382,1
SIM_VIB_02184,0.13937,5.9991,0.59864,0
SIM_VIB_02185,0.13843,6.1186,0.50869,0
SIM_VIB_02186,0.28751,11.4442,0.57006,0
SIM_VIB_02187,0.78377,27.9869,1.70303,1
SIM_VIB_02188,0.22354,12.1891,0.48577,0
SIM_VIB_02189,0.67148,24.0448,1.83066,1
SIM_VIB_02190,0.25896,10.0711,0.7505,0
SIM_VIB_02191,0.28023,16.5629,0.67313,0
SIM_VIB_02192,0.36471,11.5416,0.93952,0
SIM_VIB_02193,2.01795,44.6056,4.98567,1
SIM_VIB_02194,0.49652,9.3222,1.40688,1
SIM_VIB_02195,0.03,9.0148,0.63152,0
SIM_VIB_02196,0.19531,11.2078,0.60552,0
SIM_VIB_02197,0.33279,13.6803,0.82083,0
SIM_VIB_02198,0.15496,14.9993,0.57671,0
SIM_VIB_02199,0.28976,5.6375,0.75537,0
SIM_VIB_02200,0.34296,4.2499,0.85803,0
SIM_VIB_02201,0.21834,9.8778,0.6583,0
SIM_VIB_02202,0.22043,16.2332,0.74882,0
SIM_VIB_02203,0.34866,38.2904,1.9069,1
SIM_VIB_02204,0.17088,15.8764,0.62851,0
SIM_VIB_02205,1.81101,40.2801,4.90378,1
SIM_VIB_02206,0.21661,8.4951,0.57547,0
SIM_VIB_02207,0.36737,12.8587,0.87468,0
SIM_VIB_02208,1.65383,59.7547,4.43938,1
SIM_VIB_02209,0.24218,6.8452,0.39451,0
SIM_VIB_02210,0.75132,46.3922,2.85189,1
SIM_VIB_02211,0.32087,15.6977,0.95581,0
SIM_VIB_02212,0.20585,3.4235,0.64688,0
SIM_VIB_02213,0.61492,21.3819,1.32411,1
SIM_VIB_02214,0.7494,19.6567,2.18488,1
SIM_VIB_02215,0.21627,5.732,0.77173,0
SIM_VIB_02216,0.21246,8.1353,0.56969,0
SIM_VIB_02217,0.65159,22.8626,1.63202,1
SIM_VIB_02218,0.23875,5.9605,0.73382,0
SIM_VIB_02219,0.19963,10.2045,0.60624,0
SIM_VIB_02220,0.89974,28.438,2.95241,1
SIM_VIB_02221,0.24326,4.9861,0.7459,0
SIM_VIB_02222,0.68324,59.0711,4.86562,1
SIM_VIB_02223,0.30196,7.982,0.93313,0
SIM_VIB_02224,0.24908,5.8573,0.84321,0
SIM_VIB_02225,0.18531,4.2801,0.5795,0
SIM_VIB_02226,0.0942,5.4103,0.5936,0
SIM_VIB_02227,0.21533,13.3453,0.69332,0
SIM_VIB_02228,1.45338,60.3048,4.69186,1
SIM_VIB_02229,1.42339,39.7664,4.04738,1
SIM_VIB_02230,0.65975,15.3766,2.23837,1
SIM_VIB_02231,0.63412,31.154,1.69985,1
SIM_VIB_02232,0.31069,12.4743,0.88482,0
SIM_VIB_02233,0.28719,1.0,0.81419,0
SIM_VIB_02234,0.84851,7.2962,1.89546,1
SIM_VIB_02235,0.70647,30.3417,2.16344,1
SIM_VIB_02236,1.04671,30.1683,3.10416,1
SIM_VIB_02237,0.26963,5.5992,0.90921,0
SIM_VIB_02238,0.66412,37.0419,3.90354,1
SIM_VIB_02239,1.44138,45.1853,4.58422,1
SIM_VIB_02240,1.50532,25.2719,3.50005,1
SIM_VIB_02241,0.26183,9.3842,0.68666,0
SIM_VIB_02242,1.41831,37.3444,4.78197,1
SIM_VIB_02243,0.24211,11.1752,0.4897,0
SIM_VIB_02244,1.05033,54.8643,3.97132,1
SIM_VIB_02245,0.31272,12.1085,0.78378,0
SIM_VIB_02246,0.11226,8.9476,0.48793,0
SIM_VIB_02247,0.15452,13.3483,0.50931,0
SIM_VIB_02248,0.70044,28.0976,2.28003,1
SIM_VIB_02249,0.20609,10.3104,0.59692,0
SIM_VIB_02250,0.37384,5.6381,0.89662,0
SIM_VIB_02251,0.95474,30.6366,2.73564,1
SIM_VIB_02252,0.44494,13.4047,1.08067,1
SIM_VIB_02253,0.30682,18.1062,0.90123,0
SIM_VIB_02254,2.16045,20.3102,5.3577,1
SIM_VIB_02255,0.27361,4.7685,0.86691,0
SIM_VIB_02256,0.36214,8.9381,0.86812,0
SIM_VIB_02257,0.32095,24.6259,1.65624,1
SIM_VIB_02258,0.29964,6.9582,0.93714,0
SIM_VIB_02259,0.19183,17.0884,0.51715,0
SIM_VIB_02260,0.20077,5.4685,0.65905,0
SIM_VIB_02261,1.32192,30.4417,3.56091,1
SIM_VIB_02262,0.17346,9.1865,0.86673,0
SIM_VIB_02263,2.10919,13.0439,4.82432,1
SIM_VIB_02264,0.46577,24.0563,1.19338,1
SIM_VIB_02265,0.07353,11.3798,0.45644,0
SIM_VIB_02266,0.28406,12.6777,0.66426,0
SIM_VIB_02267,0.87266,27.0844,2.44382,1
SIM_VIB_02268,0.41319,21.3881,1.98261,1
SIM_VIB_02269,0.1611,7.196,0.32207,0
SIM_VIB_02270,0.38106,7.6994,0.74574,0
SIM_VIB_02271,1.30141,35.5237,2.4724,1
SIM_VIB_02272,0.72852,23.8047,1.72862,1
SIM_VIB_02273,1.03405,11.8844,2.47407,1
SIM_VIB_02274,0.88714,46.246,3.8858,1
SIM_VIB_02275,0.26787,1.7496,0.86743,0
SIM_VIB_02276,2.0112,42.9527,5.53719,1
SIM_VIB_02277,1.10254,5.229,3.18523,1
SIM_VIB_02278,0.50447,19.1858,1.78706,1
SIM_VIB_02279,0.13144,3.0914,0.31315,0
SIM_VIB_02280,0.11739,14.5193,0.22488,0
SIM_VIB_02281,0.23376,5.9919,0.36031,0
SIM_VIB_02282,0.86581,14.6851,2.02061,1
SIM_VIB_02283,0.20928,11.3993,0.51822,0
SIM_VIB_02284,1.48395,43.1698,3.76636,1
SIM_VIB_02285,0.3409,4.7749,0.68265,0
SIM_VIB_02286,0.62867,23.361,2.04286,1
SIM_VIB_02287,0.61187,32.341,2.02543,1
SIM_VIB_02288,0.28236,5.8717,0.83023,0
SIM_VIB_02289,1.80297,41.7074,4.94002,1
SIM_VIB_02290,0.26646,7.5175,0.60341,0
SIM_VIB_02291,1.70994,14.3951,5.47349,1
SIM_VIB_02292,0.33488,1.0,0.95772,0
SIM_VIB_02293,0.13257,9.675,0.36999,0
SIM_VIB_02294,0.65569,30.5496,1.94413,1
SIM_VIB_02295,0.17902,6.3888,0.35492,0
SIM_VIB_02296,0.21347,6.3154,0.53058,0
SIM_VIB_02297,1.68779,47.0067,5.32952,1
SIM_VIB_02298,0.92733,41.8674,2.28994,1
SIM_VIB_02299,0.20848,1.0,0.60318,0
SIM_VIB_02300,0.2671,3.469,0.81078,0
SIM_VIB_02301,0.26569,8.7525,0.6855,0
SIM_VIB_02302,1.51439,50.0354,4.85829,1
SIM_VIB_02303,0.37223,16.2157,0.88591,0
SIM_VIB_02304,1.80769,39.5577,3.50428,1
SIM_VIB_02305,0.20759,12.2017,0.52494,0
SIM_VIB_02306,1.94858,58.9,4.85377,1
SIM_VIB_02307,0.3709,6.4118,1.09265,0
SIM_VIB_02308,0.19408,7.8021,0.6024,0
SIM_VIB_02309,0.90412,62.697,3.91702,1
SIM_VIB_02310,0.16762,7.2421,0.61335,0
SIM_VIB_02311,0.08508,8.4155,0.35151,0
SIM_VIB_02312,1.06671,39.6272,3.43836,1
SIM_VIB_02313,0.72187,30.2609,1.73285,1
SIM_VIB_02314,0.07261,8.0645,0.41668,0
SIM_VIB_02315,0.87737,19.8634,2.61601,1
SIM_VIB_02316,0.28686,10.5749,0.84004,0
SIM_VIB_02317,0.13842,10.6577,0.86966,0
SIM_VIB_02318,1.05877,30.2045,3.18801,1
SIM_VIB_02319,0.18303,2.427,0.5686,0
SIM_VIB_02320,0.25112,16.054,0.73043,0
SIM_VIB_02321,0.24053,7.8856,0.6555,0
SIM_VIB_02322,0.26453,1.0,0.62485,0
SIM_VIB_02323,1.1055,22.5877,3.04693,1
SIM_VIB_02324,0.08284,13.5784,0.32662,0
SIM_VIB_02325,1.19505,40.7005,3.74373,1
SIM_VIB_02326,0.14145,3.4737,0.487,0
SIM_VIB_02327,0.2641,9.0086,0.56705,0
SIM_VIB_02328,0.55675,29.6214,1.61379,1
SIM_VIB_02329,0.46477,39.3214,1.53727,1
SIM_VIB_02330,0.23863,1.0,0.72907,0
SIM_VIB_02331,0.26709,13.5433,0.51777,0
SIM_VIB_02332,0.48193,6.7021,1.05749,1
SIM_VIB_02333,0.41216,17.813,1.76196,1
SIM_VIB_02334,1.27809,54.178,3.73776,1
SIM_VIB_02335,0.68649,24.1939,1.53534,1
SIM_VIB_02336,0.20367,12.9676,0.61354,0
SIM_VIB_02337,0.32062,15.8294,0.87202,0
SIM_VIB_02338,0.6227,31.5204,1.58068,1
SIM_VIB_02339,0.76866,27.736,1.68699,1
SIM_VIB_02340,0.17048,10.1847,0.70127,0
SIM_VIB_02341,0.16378,15.5714,0.36734,0
SIM_VIB_02342,0.11637,8.7375,0.46665,0
SIM_VIB_02343,0.12176,10.4008,0.3718,0
SIM_VIB_02344,0.33403,12.5468,0.67937,0
SIM_VIB_02345,0.21775,8.5712,0.71181,0
SIM_VIB_02346,0.30981,3.9555,0.83692,0
SIM_VIB_02347,1.00874,17.3786,3.03791,1
SIM_VIB_02348,0.22917,9.3988,0.7614,0
SIM_VIB_02349,0.12624,3.2631,0.62866,0
SIM_VIB_02350,0.23315,6.4907,0.68469,0
SIM_VIB_02351,0.16702,9.472,0.60858,0
SIM_VIB_02352,0.20113,7.5736,0.60071,0
SIM_VIB_02353,0.26447,1.9036,0.56175,0
SIM_VIB_02354,0.11847,8.9703,0.39166,0
SIM_VIB_02355,0.15231,1.777,0.6818,0
SIM_VIB_02356,0.27855,8.6364,0.85893,0
SIM_VIB_02357,0.29755,16.2825,0.67722,0
SIM_VIB_02358,1.50773,35.3165,5.1281,1
SIM_VIB_02359,0.18142,8.1068,0.54672,0
SIM_VIB_02360,0.70018,26.8635,2.07202,1
SIM_VIB_02361,0.0582,6.573,0.19303,0
SIM_VIB_02362,0.80542,19.558,1.66224,1
SIM_VIB_02363,0.06524,11.6159,0.51263,0
SIM_VIB_02364,0.2433,13.5071,0.84159,0
SIM_VIB_02365,0.80772,19.2509,2.57697,1
SIM_VIB_02366,0.26929,12.3845,0.79548,0
SIM_VIB_02367,0.11422,8.8091,0.84566,0
SIM_VIB_02368,0.53918,22.1507,1.68327,1
SIM_VIB_02369,0.77653,13.4736,1.73123,1
SIM_VIB_02370,0.26445,14.089,0.81281,0
SIM_VIB_02371,0.35559,6.3578,1.39527,1
SIM_VIB_02372,0.0908,1.6165,0.35275,0
SIM_VIB_02373,0.17384,4.2542,0.32476,0
SIM_VIB_02374,0.30224,6.1792,0.86037,0
SIM_VIB_02375,0.11053,12.1829,0.31704,0
SIM_VIB_02376,0.30623,7.753,1.11149,0
SIM_VIB_02377,0.97704,15.3669,2.76065,1
SIM_VIB_02378,0.13676,4.1028,0.72822,0
SIM_VIB_02379,0.22318,4.6591,0.75528,0
SIM_VIB_02380,0.11411,5.7941,0.49288,0
SIM_VIB_02381,0.27348,7.0742,0.62657,0
SIM_VIB_02382,0.16296,6.1233,0.49298,0
SIM_VIB_02383,0.18008,13.9098,0.6134,0
SIM_VIB_02384,1.56269,38.8571,4.0221,1
SIM_VIB_02385,0.22688,9.5849,0.69294,0
SIM_VIB_02386,0.53395,9.6336,1.9019,1
SIM_VIB_02387,0.49059,25.6595,2.06686,1
SIM_VIB_02388,1.75145,28.0945,4.11169,1
SIM_VIB_02389,1.6315,45.5023,3.20039,1
SIM_VIB_02390,0.37472,22.8557,1.32071,1
SIM_VIB_02391,1.53125,47.9313,3.77676,1
SIM_VIB_02392,0.25136,10.2812,0.75433,0
SIM_VIB_02393,0.98105,22.2887,2.36337,1
SIM_VIB_02394,0.13203,1.4385,0.36586,0
SIM_VIB_02395,0.11153,10.6887,0.32349,0
SIM_VIB_02396,2.03469,71.7872,6.63531,1
SIM_VIB_02397,0.24186,10.4682,0.80359,0
SIM_VIB_02398,0.58453,24.549,1.66432,1
SIM_VIB_02399,0.72369,20.8201,1.99703,1
SIM_VIB_02400,0.40997,8.8317,1.34123,0
SIM_VIB_02401,0.22683,4.9778,0.69605,0
SIM_VIB_02402,0.24508,7.0479,0.77155,0
SIM_VIB_02403,0.5228,19.5933,1.58536,1
SIM_VIB_02404,0.23794,12.0112,0.79598,0
SIM_VIB_02405,1.6587,37.5028,3.42336,1
SIM_VIB_02406,0.11436,7.6065,0.30112,0
SIM_VIB_02407,0.11766,7.1615,0.4969,0
SIM_VIB_02408,0.03,10.7105,0.54326,0
SIM_VIB_02409,0.24145,4.3589,0.7474,0
SIM_VIB_02410,1.18395,46.7446,3.86559,1
SIM_VIB_02411,0.12317,1.1092,0.50754,0
SIM_VIB_02412,0.23953,10.2456,0.73148,0
SIM_VIB_02413,0.19827,6.7564,0.64302,0
SIM_VIB_02414,0.23035,7.3958,0.74845,0
SIM_VIB_02415,0.20479,3.0657,0.61415,0
SIM_VIB_02416,0.66489,34.3834,4.21658,1
SIM_VIB_02417,0.73386,19.2488,1.81733,1
SIM_VIB_02418,0.21604,5.5185,0.59791,0
SIM_VIB_02419,0.28964,12.3941,0.78042,0
SIM_VIB_02420,0.26366,9.0576,0.58048,0
SIM_VIB_02421,0.22891,13.5257,0.57013,0
SIM_VIB_02422,0.23694,5.4229,0.77165,0
SIM_VIB_02423,0.2851,7.3691,0.82161,0
SIM_VIB_02424,1.38209,36.6438,4.61654,1
SIM_VIB_02425,0.17163,4.7923,0.64739,0
SIM_VIB_02426,0.50771,32.6095,1.53462,1
SIM_VIB_02427,0.2343,17.1215,0.55957,0
SIM_VIB_02428,0.55029,20.0712,1.66592,1
SIM_VIB_02429,0.26476,14.1354,0.72086,0
SIM_VIB_02430,1.11673,42.0976,3.24297,1
SIM_VIB_02431,0.06722,5.5689,0.35369,0
SIM_VIB_02432,1.05759,52.4617,3.74667,1
SIM_VIB_02433,0.10343,12.4129,0.29094,0
SIM_VIB_02434,0.26369,3.4125,0.76155,0
SIM_VIB_02435,0.43886,19.3084,1.63593,1
SIM_VIB_02436,0.19495,3.3096,0.75129,0
SIM_VIB_02437,0.70523,28.5803,1.29521,1
SIM_VIB_02438,0.18356,4.8208,0.44774,0
SIM_VIB_02439,0.35647,6.2579,1.06051,0
SIM_VIB_02440,0.07859,13.8799,0.52117,0
SIM_VIB_02441,0.25724,10.2939,0.64978,0
SIM_VIB_02442,0.97894,64.1588,2.81172,1
SIM_VIB_02443,0.04752,9.9262,0.20639,0
SIM_VIB_02444,0.0935,11.0763,0.20176,0
SIM_VIB_02445,1.82646,52.1205,4.03572,1
SIM_VIB_02446,0.28039,4.6577,0.7659,0
SIM_VIB_02447,0.17729,17.7954,0.7863,0
SIM_VIB_02448,0.26092,8.7266,0.67934,0
SIM_VIB_02449,1.00632,20.2079,2.03078,1
SIM_VIB_02450,0.1412,9.4407,0.22471,0
SIM_VIB_02451,0.77909,16.1541,2.52002,1
SIM_VIB_02452,0.10908,9.4259,0.33937,0
SIM_VIB_02453,0.31195,13.921,0.69114,0
SIM_VIB_02454,0.26935,10.7507,0.66549,0
SIM_VIB_02455,0.26946,13.8017,0.75851,0
SIM_VIB_02456,0.05562,11.6529,0.5194,0
SIM_VIB_02457,0.26673,10.1602,1.03016,0
SIM_VIB_02458,0.15603,5.3748,0.46914,0
SIM_VIB_02459,1.49279,20.3447,4.6844,1
SIM_VIB_02460,0.1338,9.8346,0.45472,0
SIM_VIB_02461,0.26442,7.0674,0.60021,0
SIM_VIB_02462,0.12799,18.2473,0.41385,0
SIM_VIB_02463,0.25067,9.2441,0.61536,0
SIM_VIB_02464,0.28311,15.1052,0.69919,0
SIM_VIB_02465,0.76335,35.77,2.40085,1
SIM_VIB_02466,0.34399,8.4131,1.15079,0
SIM_VIB_02467,1.76276,46.5082,4.58595,1
SIM_VIB_02468,1.79896,50.9203,5.52209,1
SIM_VIB_02469,0.16205,8.6667,0.45504,0
SIM_VIB_02470,0.99374,41.6244,3.00503,1
SIM_VIB_02471,0.25785,12.0128,0.88278,0
SIM_VIB_02472,1.49803,40.1088,3.67547,1
SIM_VIB_02473,0.23055,7.9239,0.60913,0
SIM_VIB_02474,0.25232,4.6468,0.79005,0
SIM_VIB_02475,0.23274,7.4369,0.92061,0
SIM_VIB_02476,1.08845,26.8801,3.50074,1
SIM_VIB_02477,0.68698,18.8505,2.02946,1
SIM_VIB_02478,0.19837,11.4946,0.6865,0
SIM_VIB_02479,0.03,9.7833,0.49709,0
SIM_VIB_02480,0.28979,1.0,0.7812,0
SIM_VIB_02481,0.27995,15.8913,0.51801,0
SIM_VIB_02482,0.29091,10.0893,0.71304,0
SIM_VIB_02483,0.1333,7.1377,0.69425,0
SIM_VIB_02484,0.62337,22.5018,2.03007,1
SIM_VIB_02485,1.85816,42.8116,5.49305,1
SIM_VIB_02486,0.25478,4.4034,0.6833,0
SIM_VIB_02487,1.13036,55.3374,4.48544,1
SIM_VIB_02488,0.13648,1.0853,0.47702,0
SIM_VIB_02489,0.08155,11.0033,0.57808,0
SIM_VIB_02490,0.28737,16.2587,0.71975,0
SIM_VIB_02491,0.81297,34.9955,2.40686,1
SIM_VIB_02492,1.05299,25.4298,2.39969,1
SIM_VIB_02493,1.22264,55.3504,2.38027,1
SIM_VIB_02494,0.62724,17.498,1.54474,1
SIM_VIB_02495,0.18573,8.7445,0.39574,0
SIM_VIB_02496,0.27226,8.22,0.80293,0
SIM_VIB_02497,2.05119,45.8081,4.78163,1
SIM_VIB_02498,0.67322,24.6515,1.76199,1
SIM_VIB_02499,0.17247,8.4117,0.46609,0
SIM_VIB_02500,0.24234,9.8135,0.76235,0
SIM_VIB_02501,0.43124,18.2967,1.35295,1
SIM_VIB_02502,0.19799,8.0686,0.74592,0
SIM_VIB_02503,0.1922,8.6206,0.53374,0
SIM_VIB_02504,0.15741,10.8043,0.35924,0
SIM_VIB_02505,0.75773,28.8438,2.17084,1
SIM_VIB_02506,0.17387,8.0178,0.5085,0
SIM_VIB_02507,0.39713,7.6675,0.81786,0
SIM_VIB_02508,0.15896,4.5073,0.27952,0
SIM_VIB_02509,0.61875,33.9805,1.51174,1
SIM_VIB_02510,0.30483,8.7678,0.78523,0
SIM_VIB_02511,0.25317,13.0752,0.78003,0
SIM_VIB_02512,0.32014,12.1914,0.99791,0
SIM_VIB_02513,0.37778,4.9845,0.9987,0
SIM_VIB_02514,0.54156,5.9668,1.51977,1
SIM_VIB_02515,0.22298,12.5993,0.50123,0
SIM_VIB_02516,0.95484,11.8208,2.80262,1
SIM_VIB_02517,0.68383,23.3418,1.36371,1
SIM_VIB_02518,0.19174,4.6732,0.57411,0
SIM_VIB_02519,1.00591,29.3991,2.24443,1
SIM_VIB_02520,0.85506,29.1854,1.89162,1
SIM_VIB_02521,0.24615,14.5402,0.60295,0
SIM_VIB_02522,0.08567,6.4335,0.37864,0
SIM_VIB_02523,0.80091,21.8059,1.87465,1
SIM_VIB_02524,0.29758,5.1704,0.65892,0
SIM_VIB_02525,0.27472,1.0,0.86774,0
SIM_VIB_02526,0.84994,28.1568,2.80975,1
SIM_VIB_02527,0.59534,17.2484,1.78949,1
SIM_VIB_02528,0.29729,3.8295,0.67723,0
SIM_VIB_02529,0.11353,6.5145,0.24615,0
SIM_VIB_02530,0.19037,7.3217,0.5406,0
SIM_VIB_02531,0.25755,17.3328,0.65642,0
SIM_VIB_02532,0.22911,6.6815,0.72196,0
SIM_VIB_02533,0.81829,15.7704,1.87124,1
SIM_VIB_02534,1.06865,21.3607,3.36167,1
SIM_VIB_02535,0.16705,11.2462,0.39941,0
SIM_VIB_02536,0.22838,2.7447,0.69524,0
SIM_VIB_02537,0.13899,8.8943,0.66544,0
SIM_VIB_02538,0.2018,5.8873,0.80126,0
SIM_VIB_02539,0.71791,23.0277,1.98287,1
SIM_VIB_02540,0.15983,15.8573,0.4524,0
SIM_VIB_02541,0.1664,7.3316,0.55742,0
SIM_VIB_02542,0.685,32.3701,2.31417,1
SIM_VIB_02543,0.66874,28.5277,1.60476,1
SIM_VIB_02544,0.24306,10.519,0.73111,0
SIM_VIB_02545,0.75125,19.2285,2.42139,1
